0;0;0;0;land;false;unknown;0
1;118;59;1;land;true;plains;1
2;79;137;1;land;true;plains;1
3;28;224;1;land;true;plains;1
4;254;57;1;land;true;plains;1
5;199;95;1;land;true;plains;1
6;95;163;1;land;true;plains;1
7;64;236;1;land;true;hills;1
8;113;221;1;land;true;plains;1
9;37;73;1;land;true;plains;1
10;239;83;1;land;true;plains;1
11;201;189;1;land;true;plains;1
12;160;25;1;land;true;plains;1
13;95;78;1;land;true;plains;1
14;13;166;1;land;true;plains;1
15;209;217;1;land;true;plains;1
16;62;213;1;land;true;plains;1
17;243;27;1;land;true;plains;1
18;145;97;1;land;true;plains;1
19;95;144;1;land;true;plains;1
20;92;244;1;land;false;plains;1
21;96;237;1;land;false;plains;1
22;87;228;1;land;false;plains;1
23;103;213;1;land;false;plains;1
24;50;197;1;land;false;plains;1
25;99;182;1;land;true;plains;1
26;60;161;1;land;true;plains;1
27;108;184;1;land;false;plains;1
28;142;226;1;land;true;plains;1
29;100;226;1;land;true;plains;1
30;85;248;1;land;false;plains;1
31;144;211;1;land;false;plains;1
32;123;228;1;land;false;plains;1
33;98;234;1;land;false;plains;1
34;13;39;1;land;false;plains;1
35;64;75;1;land;false;plains;1
36;76;50;1;land;true;plains;1
37;33;17;1;land;false;plains;1
38;89;34;1;land;false;plains;1
39;32;58;1;land;true;plains;1
40;241;171;1;land;true;plains;1
41;188;200;1;land;false;plains;1
42;208;188;1;land;true;plains;1
43;36;135;1;land;true;plains;1
44;78;125;1;land;false;plains;1
45;59;127;1;land;false;plains;1
46;76;160;1;land;false;plains;1
47;72;112;1;land;false;plains;1
48;74;127;1;land;false;plains;1
49;9;29;1;land;false;plains;1
50;63;53;1;land;true;plains;1
51;52;84;1;land;true;plains;1
52;244;34;1;land;true;plains;1
53;65;252;1;land;true;plains;1
54;24;206;1;land;true;plains;1
55;89;155;1;land;false;plains;1
56;107;144;1;land;false;plains;1
57;42;80;1;land;false;plains;1
58;78;18;1;land;true;plains;1
59;34;86;1;land;true;plains;1
60;208;123;1;land;false;plains;1
61;247;143;1;land;true;plains;1
62;244;70;1;land;false;plains;1
63;86;248;1;land;false;plains;1
64;114;219;1;land;false;plains;1
65;92;48;1;land;true;plains;1
66;77;72;1;land;false;plains;1
67;28;36;1;land;true;plains;1
68;171;65;1;land;false;plains;1
69;161;7;1;land;false;plains;1
70;212;4;1;land;true;plains;1
71;28;137;1;land;true;plains;1
72;21;99;1;land;true;plains;1
73;2;153;1;land;true;plains;1
74;146;88;1;land;true;plains;1
75;179;37;1;land;false;plains;1
76;158;39;1;land;false;plains;1
77;164;98;1;land;true;plains;1
78;177;42;1;land;true;plains;1
79;19;201;1;land;true;plains;1
80;2;203;1;land;true;plains;1
81;25;239;1;land;false;plains;1
82;40;190;1;land;false;plains;1
83;13;129;1;land;true;plains;1
84;140;168;1;land;false;plains;1
85;76;184;1;land;true;plains;1
86;103;147;1;land;true;plains;1
87;229;34;1;land;false;plains;1
88;224;0;1;land;false;plains;1
89;205;164;1;land;true;plains;1
90;252;127;1;land;false;plains;1
91;217;99;1;land;false;plains;1
92;218;106;1;land;false;plains;1
93;209;141;1;land;false;plains;1
94;220;95;1;land;false;plains;1
95;47;172;1;land;false;plains;1
96;77;227;1;land;true;plains;1
97;46;230;1;land;true;plains;1
98;49;244;1;land;true;plains;1
99;108;211;1;land;false;plains;1
100;221;195;1;land;true;plains;1
101;238;172;1;land;false;plains;1
102;64;152;1;land;false;plains;1
103;102;155;1;land;true;plains;1
104;129;175;1;land;true;plains;1
105;7;209;1;land;false;plains;1
106;31;213;1;land;false;plains;1
107;12;31;1;land;true;plains;1
108;15;7;1;land;false;plains;1
109;55;66;1;land;true;plains;1
110;42;24;1;land;true;plains;1
111;120;224;1;land;true;plains;1
112;99;206;1;land;true;plains;1
113;98;206;1;land;true;plains;1
114;200;65;1;land;true;plains;1
115;171;114;1;land;true;plains;1
116;192;82;1;land;true;plains;1
117;225;68;1;land;false;plains;1
118;187;117;1;land;false;plains;1
119;211;70;1;land;false;plains;1
120;215;118;1;land;false;plains;1
121;204;109;1;land;true;plains;1
122;25;227;1;land;false;forest;1
123;35;253;1;land;true;forest;1
124;64;219;1;land;false;forest;1
125;59;215;1;land;true;forest;1
126;5;210;1;land;false;forest;1
127;50;217;1;land;false;forest;1
128;64;172;1;land;false;plains;1
129;78;155;1;land;true;plains;1
130;37;131;1;land;true;plains;1
131;143;125;1;land;true;plains;1
132;136;96;1;land;false;plains;1
133;153;78;1;land;false;forest;1
134;43;237;1;land;true;plains;1
135;60;211;1;land;true;plains;1
136;73;211;1;land;true;plains;1
137;83;212;1;land;false;plains;1
138;59;249;1;land;true;plains;1
139;208;160;1;land;true;forest;1
140;7;190;1;land;true;plains;1
141;11;158;1;land;true;plains;1
142;13;227;1;land;true;plains;1
143;0;236;1;land;true;plains;1
144;0;210;1;land;true;plains;1
145;2;187;1;land;true;plains;1
146;29;176;1;land;false;plains;1
147;11;212;1;land;false;plains;1
148;40;81;1;land;false;plains;1
149;73;88;1;land;false;plains;1
150;77;159;1;land;true;forest;1
151;20;140;1;land;true;forest;1
152;61;113;1;land;true;forest;1
153;50;153;1;land;false;forest;1
154;203;75;1;land;true;plains;1
155;221;87;1;land;true;plains;1
156;101;181;1;land;false;plains;1
157;146;131;1;land;false;desert;1
158;117;153;1;land;false;plains;1
159;71;33;1;land;true;plains;1
160;98;96;1;land;false;plains;1
161;97;83;1;land;false;plains;1
162;115;92;1;land;false;plains;1
163;99;108;1;land;false;plains;1
164;86;51;1;land;false;plains;1
165;77;53;1;land;true;plains;1
166;140;94;1;land;false;plains;1
167;76;64;1;land;false;plains;1
168;88;136;1;land;false;hills;1
169;120;113;1;land;false;forest;1
170;52;130;1;land;false;hills;1
171;15;195;1;land;false;plains;1
172;74;206;1;land;false;plains;1
173;71;208;1;land;false;plains;1
174;11;238;1;land;false;plains;1
175;42;198;1;land;false;plains;1
176;215;42;1;land;true;plains;1
177;210;3;1;land;false;plains;1
178;165;20;1;land;true;plains;1
179;197;7;1;land;false;plains;1
180;173;14;1;land;true;plains;1
181;223;23;1;land;false;plains;1
182;165;43;1;land;false;plains;1
183;123;115;1;land;false;plains;1
184;144;49;1;land;false;plains;1
185;122;61;1;land;false;plains;1
186;111;55;1;land;false;plains;1
187;241;130;1;land;false;mountain;1
188;201;136;1;land;false;desert;1
189;225;100;1;land;false;hills;1
190;222;97;1;land;false;desert;1
191;216;74;1;land;false;desert;1
192;245;94;1;land;false;desert;1
193;190;107;1;land;false;plains;1
194;172;179;1;land;false;plains;1
195;201;162;1;land;true;plains;1
196;194;175;1;land;false;plains;1
197;172;165;1;land;true;plains;1
198;200;143;1;land;false;plains;1
199;60;194;1;land;false;desert;1
200;64;211;1;land;false;desert;1
201;75;244;1;land;false;desert;1
202;40;236;1;land;false;desert;1
203;61;204;1;land;false;desert;1
204;41;7;1;land;false;plains;1
205;35;59;1;land;false;desert;1
206;42;45;1;land;false;plains;1
207;54;49;1;land;false;plains;1
208;61;27;1;land;false;desert;1
209;19;55;1;land;false;desert;1
210;11;30;1;land;false;plains;1
211;19;126;1;land;false;plains;1
212;19;100;1;land;false;plains;1
213;12;161;1;land;false;plains;1
214;229;228;1;land;false;plains;1
215;201;219;1;land;false;forest;1
216;184;215;1;land;false;plains;1
217;200;197;1;land;false;plains;1
218;49;71;1;land;true;plains;1
219;49;39;1;land;true;plains;1
220;95;46;1;land;true;plains;1
221;107;44;1;land;false;hills;1
222;182;54;1;land;false;hills;1
223;229;183;1;land;false;forest;1
224;219;207;1;land;false;forest;1
225;193;0;1;land;false;hills;1
226;145;102;1;land;false;forest;1
227;179;83;1;land;false;forest;1
228;214;67;1;land;true;forest;1
229;215;134;1;land;true;forest;1
